"Cont_Target","tmin_L16","tmax_L17","tmean_L17","ndvi_L0","Agr","Gra","For","Wat","Ope","Par","Edu","Hea","Cem","Mil","Gov","Ind","Com","Tra","Inf.","Vlo","Low","Med","Hig","Vhi","RND","FloodRisk","l_sgpm_L6","uw_L5","vw_L11","rh_L4"
0,24.10345509,40.65859108,32.43028875,0.117137931,0,0,0,0,0,0,3.40728938,0,1.932117903,0,0,0,14.67332453,2.850647605,15.16628587,0,0,57.5959019,4.374432806,0,0.01843549,0.43420721,1.230806438,-2.857964631,-0.296877486,79.08908185
0,24.12972723,41.45390818,32.79725878,0.11875,0,0,0,0,0,0,6.131079596,4.066661855,0.748555748,0,0,0,13.51147518,0,0,0,0,0,75.54223273,0,0.021278163,0.272210223,1.230806438,-2.58621299,-0.30697794,79.6774908
0,24.17897487,41.75212831,32.97398384,0.113533333,0,0,0,0,0,0.076976665,0,0,0.317966895,0,0,0,1.945463289,0.177430624,0,0,0,2.081895639,95.40026177,0,0.023536908,0.595640509,1.266946056,-2.734459174,-0.294461246,79.68559957
0,24.06665552,41.05869811,32.55319749,0.136076923,0,0,0,0,0,0,8.038414695,0.771646358,0.15826622,0,4.044966064,0.213875695,20.78147623,0,0,0,0,0,65.99135794,0,0.020689807,0.289690865,1.230806438,-2.544069687,-0.308544321,79.76910463
0,23.48609265,36.56168215,30.09780826,0.277461538,0,0,0,0,0,89.01317645,0,0,0,0,0.000632176,0,0,0,0,0,0,0,0,0,0.026928395,0.081199467,1.324471884,-2.338952654,-0.678812212,78.50664952
0,24.46646003,41.36281883,32.94725728,0.079540541,0,0,0,2.000755823,0,0,28.81791922,0,0.891915546,0,1.261019698,9.343027047,37.92949044,0,0,0,0.549634499,7.085448428,0.001552463,0,0.025054741,1.543987982,1.230806438,-2.881216109,-0.296013276,79.03892743
0,23.92519755,40.11395928,32.06009077,0.1492,0,0,0,0,0,0,0.552928116,0,0,0,0,0,19.94952037,0,0,0,0,76.1575973,3.339849554,0,0.023368073,0.589352535,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.92609098,40.10558319,32.05528623,0.16,0,0,0,0,0,0,9.715766123,0,0,0,0,0,8.66877762,0,0,0,0,81.61544284,0,0,0.021193132,0.416702813,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.82958222,39.70817147,31.81598537,0.214,0,0,0,0,0,0,0,0,0,0,0,0,44.62165162,0,0,0,5.225578969,50.15268047,0,0,0.020225782,0.484855654,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.92609098,40.10558319,32.05528623,0.148,0,0,0,0,0,0,5.647083432,0.010965856,6.35367281,0,0,0,81.46803602,0,0,0,0,0.049617437,0,0,0.024336011,0.563403207,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.74325477,41.01285598,32.43177094,0.137448276,0,0,0,0,0,0,6.149876313,0.14380227,2.056380409,0,0.043813334,0,20.91634179,0,2.99409483,0,0,66.83753602,0,0,0.024021893,0.350513968,1.324471884,-2.338952654,-0.678812212,78.50664952
0,23.41167702,37.92614868,30.71761455,0.257884615,0,0,0,6.983427773,7.393023174,0,0.32996509,0,0,0,0,48.11753183,1.732400049,0,0,0,0,34.69263314,0.751016028,0,0.016422924,0.611590274,1.241727499,-2.338952654,-0.678812212,78.50664952
0,23.63243344,40.15338803,31.94284534,0.138,0,0,0,8.467832892,0,0,31.09552812,0,0,0,1.076334156,0,8.957110073,0,3.794501693,0,0,31.36331157,15.24536799,0,0.025165582,1.58238889,1.331288934,-2.881216109,-0.296013276,79.03892743
0.234811174,21.70370221,40.28330632,31.04918338,0.188654545,0,0,0,2.064013387,0.216905523,0,0,0,0,0,0,0,0,0,0,0,1.067548478,0.08439178,96.5671423,0,0.035353165,1.186788286,1.331288934,-3.047808864,-0.268801306,79.66513423
0.072224296,23.27765853,40.56629034,31.97833251,0.241996979,0,0,0,7.525451214,9.784122436,0.416148598,0.652659431,0,0.081756828,0,0.087052217,22.50864162,9.344246328,0.159168286,0.90616924,0,4.460585227,34.42183893,6.56155751,2.455401343,0.016107786,1.460574024,1.373104759,-3.168113305,-0.299523033,79.15798065
0.250142453,23.3441729,40.56127696,31.99081896,0.162289474,0,0,0,1.245790677,0,0,2.0291871,0,1.524262749,0,0,0,3.371194953,0,0.052333919,0,0.46816276,72.33037535,17.54189531,0,0.019803788,0.534978175,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.55949589,40.08376211,31.83266496,0.156090909,0,0,0,0,0,0,6.779690114,0,2.432944353,0,0,0,20.80451077,1.028400022,0,0,0,68.24851323,0,0,0.018603138,0.109872088,1.331288934,-2.881216109,-0.296013276,79.03892743
0.392105992,22.79894252,41.29010782,32.11456823,0.22,0,0,0,0,0,0,9.068621029,2.523730551,0,0,0,1.317963511,22.67246174,0,0,0,0,64.41722317,0,0,0.019648968,0.681382808,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.61102866,39.73866854,31.67367287,0.145,0,0,0,0.877172986,0,0,0,0,0,0,0,0,27.00079225,0,0.001332529,0,5.871772389,16.91946724,49.32946261,0,0.02814065,1.914217343,1.331288934,-2.881216109,-0.296013276,79.03892743
0,24.16627046,41.53295089,32.86632318,0.132473684,0,0,0,0,0,0,0.001780865,0,0.299998668,0,0,0,0.62759841,0,0,0,0,93.72428701,0,0,0.027568585,0.155940498,1.230806438,-2.881216109,-0.296013276,79.03892743
0.062609815,24.01223116,41.70464631,32.88164344,0.10059472,0,0,0,2.81413595,0.143755174,0.160271573,9.311903935,0.843138168,0.804917937,0,0.384389569,6.952161597,6.802104298,0.413551835,0.345483953,1.798912276,2.858969276,48.76080252,8.251873104,3.202098741,0.026244093,0.941313555,1.281610982,-2.881216109,-0.296013276,79.03892743
0,22.63006012,39.78507183,31.25315974,0.294860215,0,0,0,0,6.848542108,0.66594834,7.194710082,0,0.847757014,0,0,18.01533466,1.96966924,0,0.672602903,0,17.23629382,45.67109024,0.877654315,0,0.017934064,0.277551586,1.276331472,-2.279128211,-0.792950252,77.98385656
0,23.82532793,41.80999021,32.87089992,0.140096774,0,0,0,0,0.002678813,0,0.895325009,1.427853364,0,0,1.710120167,27.4567868,1.928271417,0,6.209290576,0,0,59.25310251,0.172799205,0.017223193,0.017198044,0.677394221,1.324471884,-2.338952654,-0.678812212,78.50664952
0.28793035,24.47082209,41.20380963,32.88504061,0.124428571,0,0,0,0,0.175102792,0,0,0,3.213851405,0,0,0.881693872,44.40136348,0,0,0,0,34.50637309,0,10.87870034,0.023037217,0.458165099,1.331288934,-2.881216109,-0.296013276,79.03892743
0.068525603,22.69835061,41.52720841,32.16683979,0.314528,0,0,0,0,3.06237803,0.24190054,0,0,0.364287569,0,0,20.67424785,4.964750503,0,0.604353675,1.421616747,1.305810789,24.43313196,31.56646704,11.36084025,0.022086009,0.336738606,1.228714119,-3.099214883,-0.206570504,79.66448613
0,23.48943251,39.91721543,31.78656461,0.162129032,0,0,0,0,0,0,0.631215555,0,0,0,0.618759994,0.474717812,43.68348003,0,0,0,16.73880761,0,0,37.31517314,0.030495024,0.405196771,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.56765405,37.47595372,30.07015708,0.33628,0,0,0,0.498293821,4.510704466,0,0,0,16.0840212,0,2.807084127,21.16423922,1.204587116,0,0.879656999,0.028657844,0.006529466,51.22813638,1.58808388,0,0.019917483,0.345157734,1.324471884,-2.338952654,-0.678812212,78.50664952
0.174949028,24.43356731,38.26482494,31.38839596,0.242907563,0,0,16.96342392,0.278764951,15.39516514,0,2.177108139,0.317934683,1.031420214,0,0,2.133001743,18.57638549,0.309507957,0,0,0,3.707372317,18.39241351,8.43088693,0.013859398,0.549345547,1.230806438,-2.544069687,-0.308544321,79.76910463
0,24.13663026,42.19831362,33.18794912,0.109428571,0,0,0,0,0,0,0,0,0.385829361,0,0.866255403,0,9.268397412,0,0,0,0,85.48011293,0,0,0.026456245,0.504095155,1.230806438,-2.881216109,-0.296013276,79.03892743
0.801379104,24.27223356,41.69978825,33.00735166,0.10305,0,0,0,0,0,0,0,0,0,0,0,22.92258693,12.53146226,0,0,0,0,41.42854607,20.27905901,0,0.027575656,0.863567906,1.315299779,-2.918501433,-0.287795938,79.27839348
0.160096945,23.51601326,41.2767549,32.4412387,0.303959627,0,0,0,0,5.224455469,0,0,0,1.355467746,0,0,4.717581336,14.36769292,0,0,0,0.048168708,21.00572586,52.9984349,0.282469954,0.02057188,0.583130448,1.243077526,-3.056293225,-0.221351836,79.67135258
0,24.19639611,41.33414553,32.75253267,0.109,0,0,0,0,0,0,0,0,0,0,5.394138365,0,6.098569282,0,0,0,0,88.50729235,0,0,0.026025422,0.217790049,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.66861671,41.23329874,32.03739878,0.222108108,7.708012088,0,0,9.819790486,4.386574624,0,0,0,0.81955324,0,0,15.6661451,6.341655345,0,0,1.715225351,0,4.220484211,46.08561505,3.236944497,0.015769089,0.355979821,1.331288934,-3.016291316,-0.273949516,79.54630912
0,23.39384032,40.68494587,32.09408484,0.130222222,0,0,0,0,0,0,0,0,0,0,0,0.35515587,0,0,21.6248931,0,0,31.54186166,46.47759471,0,0.016596879,0.246858697,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.1351912,42.07075756,32.22699329,0.223285714,0,0,0,2.864294927,0,0,1.167929737,1.165134111,0,0,0,0,1.753913669,0,0,0,0,0,93.03387967,0,0.017494498,0.346993886,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.58723045,41.76870245,32.69965658,0.150695652,0,0,0,0,0,0,6.268239937,0,0.805556808,0,0,1.762243807,9.049512905,0,0,0,0,65.05878593,4.716365794,0,0.023215595,0.419085438,1.233204054,-2.763332749,-0.379230436,78.9228074
0,24.10327208,41.32819011,32.78887125,0.156559322,0,0,0,0,3.380565445,2.228488015,4.653756759,0.6003269,0.786160372,0,0,0,50.07075184,0,0,0,0.004225893,32.21634268,0.153628851,5.905431146,0.02710026,0.369160713,1.331288934,-2.990395541,-0.278179442,79.44881289
0,23.97210936,42.19681606,33.16688861,0.205961538,0,0,0,0,1.356085835,0,0,0,0,0,0.190802514,15.94814616,1.175195325,0,5.796095941,0,0,66.36898534,9.159441354,0.005252298,0.023604545,0.224931624,1.331288934,-3.047808864,-0.268801306,79.66513423
0,24.25363245,40.62363865,32.49152978,0.137235294,0,0,0,0,1.227407539,0,0.175849078,0,0,0,0,0.113919579,30.40417273,1.322060372,0,0,0,39.81516354,0.404912418,21.72050157,0.025227437,0.124237029,1.331288934,-2.881216109,-0.296013276,79.03892743
0.213751208,24.02965459,40.97019455,32.530599,0.104625,0,0,0,3.241788964,31.18931357,0.18256021,21.30495448,0.630218228,0.216807542,0,13.27643904,0.516208434,6.22840371,0,2.570666379,0,0.91772258,10.92297046,4.155691602,0.258104217,0.01597827,1.911909494,1.230806438,-2.881216109,-0.296013276,79.03892743
0,22.7667698,40.72015319,31.802206,0.321046154,0,0,0,3.833079091,7.800315949,0.112965952,11.70366816,0.389971078,2.920367379,0,8.215292758,20.57085779,3.692532857,0,1.59069588,0,0.567875139,27.03598452,2.571489464,3.341167274,0.012907039,1.307985035,1.357796773,-3.059867185,-0.298198804,79.11301458
0,24.82510043,40.28720875,32.57025782,0.072377049,0,0,0,9.579099076,0.43463208,0,1.439358475,0,0,0,5.65630026,2.589935036,66.9889658,0,0,0,0,0,0,5.057973317,0.022990514,0.624000576,1.230806438,-2.881216109,-0.296013276,79.03892743
0,21.74730243,41.79982141,31.83869069,0.230315789,0,0,0,0,4.359192674,0,8.943689291,0,0.11350669,0,9.015277962,0,53.87317129,0,0,0,0,23.3951319,0.300064812,0,0.018580875,0.783144298,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.06740277,41.73525139,31.98394713,0.21175,0,0,0,3.261532731,0,0,16.2498921,0,0,0,0,0,0,0,0,0,0,0,80.48857517,0,0.012418356,0.431361287,1.331288934,-3.047808864,-0.268801306,79.66513423
0,23.6367144,40.23633193,31.99667983,0.131,0,0,0,0,0,0.109609386,1.629637676,0,0,0,0,0,5.132477582,0,0,0,0,85.14991452,7.978598005,0,0.029353301,1.601029775,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.05574932,38.83189434,30.46289817,0.108384615,0,0,0,13.13062278,1.890720391,0,0.138172335,0.725815067,0,0,0,42.29198161,0,0.848830322,0.333200651,0,40.02269769,0,0,0.617970436,0.017045971,1.265037097,1.231939271,-2.825599344,-0.335274705,78.98413965
0,23.87495463,39.29052657,31.6376181,0.214459184,0,0,0,1.146440103,1.022061858,0.653284922,3.686002225,0,0.40630749,0,0.739474301,9.236491802,10.09175224,0,0,0,25.08561368,46.25422175,0,0,0.024574384,1.934903355,1.403840351,-3.397319218,-0.302327024,79.25329341
0,21.99318965,39.98325983,31.11156589,0.2765,0,0,0,7.237346132,1.877223421,0,2.177879229,0,0.00884815,0,0,0,0,0,0,0,0,0,88.69870307,0,0.015915999,0.215678843,1.331288934,-3.047808864,-0.268801306,79.66513423
0,24.00565601,40.45416842,32.2945053,0.193163636,0,0,0,0,0,0,5.008529221,0,0,0.504187354,0,9.110487594,47.29758433,0,0,0,0,37.50176733,0,0,0.018135533,0.194267616,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.07792812,36.03860418,29.61598442,0.290571429,0,0,0,0,0,0,42.43983328,0,0,0,0,0,0,0,0,0,26.45827834,31.10188838,0,0,0.020006589,0.611030383,1.324471884,-2.338952654,-0.678812212,78.50664952
0,23.51532689,40.00780247,31.80759931,0.240520548,0,0,0,0,2.511298908,0,3.840965124,0,0,0,0,15.41118562,1.057811497,0,0.687568113,0,0,76.49118089,0,0,0.017828542,0.435325606,1.324471884,-2.338952654,-0.678812212,78.50664952
0.038185579,23.97435656,40.81232554,32.42981143,0.114708475,0,0,0,7.577402836,0.440941105,0.137482174,3.113459458,0.14291988,1.070279374,0,0.007309165,17.76054887,3.227568514,1.03049096,1.116163943,0,0.046170268,47.52515034,5.84618131,8.709908153,0.024283105,1.166348138,1.308823639,-2.881216109,-0.296013276,79.03892743
0.113416606,24.24248772,41.64216855,32.97162644,0.10468543,0,0,0,0.151507661,0.091838497,3.302969911,2.52842969,3.308730362,28.4391682,0,1.945700793,0.016146538,17.26761303,0,0,0,0.116702341,30.70388084,1.690060942,1.71243231,0.026033103,0.621671648,1.230806438,-2.881216109,-0.296013276,79.03892743
0,23.81313765,40.20914564,31.99041568,0.114769231,0,0,0,0,3.968634475,0,3.022618491,0.43429831,2.55381608,0,0,0,21.45406783,0.782045831,0,0,43.43765442,22.25353252,2.059875188,0,0.017129568,0.571628312,1.331288934,-2.881216109,-0.296013276,79.03892743
0.094515473,23.77130081,40.83823712,32.35894998,0.20271345,4.975366304,0,0,4.740341097,7.443655769,0,0.261884816,0.341270817,0,0,0,31.93703257,11.33024011,0,0,0,2.673959567,31.50280949,3.602715735,0,0.013675307,0.80231342,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.67142839,37.02929783,30.41218095,0.305177778,0,0,0,10.30953316,0,0,0,0,0,0,0,13.79557092,0,0,0.997459303,0,0,7.735992524,54.98112183,12.18032225,0.009589244,0.769621265,1.241727499,-2.338952654,-0.678812212,78.50664952
0,22.4949159,38.2205129,30.4040741,0.328357759,0,0,0.940753204,0,10.30051757,0,0,0,0,0,0,5.3876029,0,0.002626475,9.833812419,17.85604136,9.00313205,46.67551938,0,0,0.022519292,0.254849572,1.324471884,-2.338952654,-0.678812212,78.50664952
0,23.69120846,41.63082677,32.67893023,0.131411765,0,0,0,0,0,0,7.720191568,0,0,0,0,4.825410627,7.234305066,0,0,0,66.25298099,10.52949967,0,0,0.017109797,1.009660618,1.304069626,-2.881216109,-0.296013276,79.03892743
0,22.4745947,39.62767002,31.07474345,0.297882979,8.829651547,0,0,0,4.170023268,0.161480699,2.103516874,0,0.547160365,0,0,0.652698874,0,0,0,0.325479357,0.921316744,3.837671597,78.45053663,0,0.024938905,0.351447966,1.331288934,-3.047808864,-0.268801306,79.66513423
0,23.74078184,39.15717143,31.50530516,0.2112,0,0,0,0,0,0,0,0,0,1.230659192,0,0,22.74069194,0,1.088805968,0,0,74.81353867,0.126188262,0,0.017206263,0.235668657,1.331095639,-2.865722867,-0.306950388,79.02366646
0,23.92326962,40.13203401,32.07045847,0.151789474,0,0,0,0,0,0,0,0,0,0,0,0,32.10555785,0,0,0,0,64.99702073,0,0,0.019199642,0.797826724,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.92198408,41.02741963,32.51288984,0.117,0,0,0,0,1.53734858,5.422995007,0,0,0,0,0,10.87070135,0,0,0,0,0.822450857,43.65838112,17.40031615,20.28780693,0.022238078,0.158370122,1.331288934,-2.881216109,-0.296013276,79.03892743
0.383343523,24.10596935,40.62127236,32.41744221,0.172846939,0,0,0,0,1.15081226,3.276435651,1.694288402,0,0.363137965,0.020191403,0,0,47.4663831,0.981688282,0,3.589482137,0,35.26114817,0.193538031,4.19865027,0.022245385,0.187438402,1.331288934,-2.881216109,-0.296013276,79.03892743
0,21.40773175,39.73636287,30.60536387,0.295,0,0,0,0,0,8.215693876,0,0,0,0,0,0,0,0,0,0,0.565306052,4.484520129,85.07594797,0.001096813,0.024518808,0.136701627,0.595018715,-3.200802969,-0.083590587,79.66317744
0,23.33437855,40.68417496,32.09022485,0.300869565,0,0,0,0,2.733906974,0,0.727168744,0,0,0,0,0,23.3421406,0,0,0,0,0,70.04176597,3.155021084,0.024869559,0.460264992,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.20869019,39.08391726,31.17953815,0.166326316,0,0,0,0,0,0,0,0,0,0,7.179491983,1.618420606,56.71814711,0,0.637786471,0,12.67036841,12.16289754,1.439701853,2.981692086,0.016775399,0.336944601,1.331004048,-2.858383963,-0.312131126,79.01641341
0,23.60764834,40.20527683,31.95586984,0.257478261,0,0,0,0,0,0,0.581431396,0,0,0.643467483,0,0,25.28815455,0,5.673980164,0,0,66.64872241,0,0,0.028114213,0.075561387,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.4100827,40.284142,31.78934155,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53713241,0,0,45.53678791,14.92607969,0,0.025764361,0.108117603,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.74801653,42.03911121,32.92028607,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.90937722,0,0,0,0.02131295,0.854950974,1.230806438,-2.881216109,-0.296013276,79.03892743
0,22.26365378,40.70420664,31.58239807,0.24862069,19.3637208,0,0,4.110699761,2.900947873,1.945221511,0.106482693,0,0.157927487,0,0,0.070696402,0.001753886,0,0,0,3.75751794,4.140334498,63.44458438,0,0.021521552,0.417332846,1.331288934,-3.047808864,-0.268801306,79.66513423
0,22.91774932,32.49141052,27.78368404,0.560806667,35.3543632,0,0,43.99195858,0.715750445,0,0.79274194,0,0,0,0,0,0,0,0,0.846542098,1.09954426,0.627656548,16.02628676,0,0.004912514,0.563121507,1.331288934,-3.047808864,-0.268801306,79.66513423
0,24.40505374,40.32148721,32.44749745,0.210538462,0,0,0,0,0,0,2.154827369,0,52.51047775,0,0,17.73499994,0.229587892,0,0,0,0.004983545,26.18530306,0,1.179834979,0.022785517,0.202180463,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.79894252,41.29010782,32.11456823,0.22,0,0,0,0,0,0,32.63158462,0,0,0,0,0,0,0,0,0,0,67.36841538,0,0,0.016610077,0.721789538,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.19153995,40.37799718,31.80578308,0.172135135,0,0,0,1.047431918,0,0,3.683774866,0,0.555554149,0,0,0,19.6125427,5.427831134,0,0,0,59.6000433,0.014099468,0,0.017743417,0.616992352,1.331288934,-2.881216109,-0.296013276,79.03892743
0.386854916,24.01797787,38.89089962,31.49975323,0.220690476,0,0,0,2.372097212,10.14349252,6.952956272,8.540533368,0.298482744,1.520687572,0,7.116657519,0.281960105,17.51108469,1.601667355,0,0,30.13183053,12.97203532,0,0,0.025307962,1.9553234,1.403840351,-3.397319218,-0.302327024,79.25329341
0,23.06918975,40.14998222,31.66054118,0.33697931,0,0,0,4.94775778,7.891786889,1.104826051,1.933697445,0,0,0,0,3.593500436,7.702705155,0,2.190165012,0,1.27464581,62.40430506,4.169463,2.536842482,0.022782722,2.077124965,1.403840351,-3.397319218,-0.302327024,79.25329341
0,22.48318464,39.02764208,30.7832008,0.395035088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52942151,0.122060222,72.68765702,16.66087036,0,0.023610707,0.645983295,1.324471884,-2.338952654,-0.678812212,78.50664952
0,23.41655899,40.42964057,31.89795247,0.196148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.248902473,0,36.47806307,41.95300253,0,16.32003193,0.021463474,0.139908811,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.58176388,39.77199415,31.2217274,0.345528,0,0,0,0,1.712728131,0,0.351987394,0,0,0,0.126372356,4.149679401,3.191309376,0.038829641,3.129053725,7.909763602,10.18880508,52.14054174,17.06088249,0,0.022832201,0.612132449,1.324471884,-2.338952654,-0.678812212,78.50664952
0,22.37994453,42.09430993,32.38417867,0.219,0,0,0,36.46881842,0,0,0,0.716144278,0.177163006,0,49.84721244,0,0,0,0,0,0,0,12.79066186,0,0.009445175,0.832075971,1.331288934,-2.881216109,-0.296013276,79.03892743
0,24.13774891,42.44109022,33.30300016,0.092,0,0,0,0,0,0,0,0.491983799,0.923955991,0,0,0,16.31961089,0,0,0,29.86448567,43.27129739,0,0,0.022018442,0.356188201,1.230806438,-2.881216109,-0.296013276,79.03892743
0,23.68312121,40.45335814,32.12835788,0.174,0,0,0,0,0,0,11.0456739,0,0.681834085,0,18.61013433,0,27.87913704,0.014200405,0.046488037,0,8.885600721,31.8259392,0,0,0.02754422,0.497085599,1.324471884,-2.338952654,-0.678812212,78.50664952
0,23.57770094,41.29273111,32.49187071,0.158428571,0,0,0,0.209141724,3.044488026,0,2.470606338,0,2.616998098,0,0.150682578,3.785973824,12.10490353,0.548414134,0,0,41.22844088,22.24888635,5.886008312,1.003054056,0.016232443,1.560472839,1.327779789,-2.881216109,-0.296013276,79.03892743
0.144557508,23.68994158,37.6671116,30.72704104,0.244857143,0,0,0,1.433276863,16.07125322,5.113538766,0.943551318,1.538333408,0,0,1.183546546,4.288557693,10.38263055,0,0.338106705,0,10.46755785,42.32134673,2.39634942,1.376819761,0.024143762,1.742462177,1.40716258,-3.345210598,-0.319918349,79.29146847
0.136297297,24.34633104,40.76172919,32.59236358,0.184450495,0.423157101,0,0,2.45758882,2.900736439,2.544434213,0.002941278,0,0,0,0,4.360481965,17.88283067,47.42311471,0.878980691,0.073015286,0,0,11.53952563,8.031855526,0.015192722,0.814125921,1.275445704,-2.753545385,-0.292017523,79.72583369
0,24.06888652,40.88034087,32.45421881,0.111470588,0,0,0,0,4.57690182,0,0.106202425,0.500434126,0,0,0,0,7.479036003,0,0,0,1.348129923,85.42540699,0.563830273,0,0.028603844,0.03866982,1.331288934,-2.881216109,-0.296013276,79.03892743
0,22.09009302,41.70600536,31.98081066,0.2081,0,0,0,8.378659926,0,0,0,0,0.45426398,0,0,0,0,0,0,0,0,0,91.16707609,0,0.014623034,0.411251526,1.331288934,-3.047808864,-0.268801306,79.66513423
0,22.02003113,41.81248662,31.99760711,0.229375,10.08888426,0,0,3.58291224,0,0,0.166174774,0,5.09268043,0,0,2.811189547,16.64306806,0,0,0,0,0,61.61508009,0,0.017132089,0.289259383,1.331288934,-3.047808864,-0.268801306,79.66513423
0.431745874,22.37373097,41.53069742,32.02105544,0.224666667,0,0,0,0,1.635720398,0,2.641371431,0,0,0,0,0,5.035801585,0,0,0,0,90.68710659,0,0,0.017211605,0.820893573,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.11297414,38.71034071,31.02443382,0.382464912,0,0,0,0,7.626048268,0,0,0,0,0,0,37.56177201,1.437992766,0,3.16788042,0,0,22.18931208,15.45552659,11.81320173,0.018673289,0.329683827,0.971835615,-3.185369353,-0.102274124,79.6633651
0,22.37994453,42.09430993,32.38417867,0.219,0,0,0,5.216357895,0,0,0,0,1.204857868,0,0,0,0,0,0,0,0,0,93.57878424,0,0.018642359,0.220296968,1.331288934,-2.881216109,-0.296013276,79.03892743
0.326117251,23.97628993,41.94992597,33.01466547,0.239673759,0,0,0,0,1.652481736,0,0,0,0,0,0,15.60042435,1.090263629,0,1.152402765,0.013239581,0.94447363,69.57679294,4.643046762,5.32687461,0.023932252,0.344657807,1.331288934,-3.047808864,-0.268801306,79.66513423
0,21.95395152,41.88148153,31.99962948,0.23,0,0,0,8.421623438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.57837656,0,0.014734812,0.157175551,1.331288934,-3.047808864,-0.268801306,79.66513423
0,24.08465269,40.47121002,32.35340274,0.176,0,0,0,0,0,0,0,0,0,0,0,32.65359114,31.88309793,0,0,0,0,10.67065935,6.353463382,18.4392084,0.00999447,0.718335366,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.56149663,41.32905302,32.4734991,0.146871795,0,0,0,5.190144177,3.030513046,0,1.074561054,0,4.072839672,0,0,1.79e-05,20.43388497,1.39e-05,0,0,61.09973025,0.035667892,1.79427318,1.376405877,0.01375575,2.015222642,1.331288934,-2.881216109,-0.296013276,79.03892743
0,23.06670014,38.67684324,30.91648391,0.287352518,0,0,0,0.563196042,2.692792778,0,4.416284272,0.220775561,0,0,0,26.33247187,3.781113227,0,2.817032794,0,8.031479644,50.9076691,0,0.237104771,0.020694012,0.376319753,1.324471884,-2.338952654,-0.678812212,78.50664952
0.278062883,22.14650549,40.90478699,31.56666077,0.302152542,0,1.515691975,0,0,6.670039285,0.211294076,1.958915173,0,0.306107962,0,0,0.928441466,5.482134425,0,0,0,1.667089976,14.85757726,65.32098858,0.747275066,0.023666745,0.399638597,0.595018715,-3.200802969,-0.083590587,79.66317744
0,22.90709946,41.61057295,32.2979325,0.296557692,0,0,0,0,1.122029813,0,0.434494786,0,0,0,0,0.761556417,0.00612511,0,0,0,0,0.734439315,91.02112038,5.92023744,0.025958782,0.404695502,0.636305153,-3.200802969,-0.083590587,79.66317744
0.255947484,22.00406291,40.75786992,31.42035989,0.273816901,0,0,0,0,3.95164616,2.731211205,0.575185197,0,0,0,0,0.646903313,1.707409845,0,0,0,2.54858068,4.33435333,80.64133302,2.670465617,0.026582123,0.351669184,0.675832235,-3.200802969,-0.083590587,79.66317744
0,23.30847777,41.80836762,32.62140976,0.375421053,0,0,0,0,21.17885803,0,0.595012663,0,0,0,0,0.170416518,2.594996033,0,0,0,5.720061725,5.649299235,59.09214049,4.999235629,0.022879077,0.140248357,0.830694132,-3.200802969,-0.083590587,79.66317744
0,22.39232295,41.17536442,31.82515494,0.291985577,0,0,0,0,7.356055431,0.85089702,1.335549267,0,0,0,0,23.38893882,16.83398427,0,0,0.278416126,7.555240771,16.40934157,17.65618163,8.229294219,0.018871555,0.328780645,0.686463254,-3.200802969,-0.083590587,79.66317744
0,24.21162075,38.87003089,31.59094047,0.175121951,0,0,0,6.694891134,0,0,1.528897099,0.069813931,0,0,0,0,48.54745785,0,0,0,0,0,39.65272802,0,0.025326714,0.570128985,1.230806438,-2.544069687,-0.308544321,79.76910463
0,23.17520653,39.34342546,31.30604015,0.286493827,0,0,0,0,3.768276894,0,0.826814558,0,1.304455141,0,0,1.852927849,3.767949518,1.473783291,3.051054275,3.596079124,3.934772803,76.4238873,0,0,0.02098533,0.283283304,1.324471884,-2.338952654,-0.678812212,78.50664952
